"categoryCode","categoryName","Unit","CountryISO","CountryNames","Entity","Y1990","Y1991","Y1992","Y1993","Y1994","Y1995","Y1996","Y1997","Y1998","Y1999","Y2000","Y2001","Y2002","Y2003","Y2004","Y2005","Y2006","Y2007","Y2008","Y2009","Y2010","Y2011","Y2012","Y2013","Y2014","Y2015","Y2016","Y2017",
"IPC1","Energy","MtCO2eq","NER","NIGER","CH4",0.28686,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.735,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","NIU","NIUE","CH4",NaN,NaN,NaN,NaN,1.2342e-05,NaN,NaN,NaN,NaN,NaN,4.41e-06,NaN,NaN,NaN,NaN,4.61e-06,3.81e-06,4.01e-06,3.61e-06,3.72e-06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","NLD","NETHERLANDS, THE KINGDOM OF THE","CH4",2.3952,2.4556,2.4453,2.4923,2.5111,2.5947,2.6491,2.095,2.0065,1.8361,1.7528,1.7344,1.6715,1.6644,1.6186,1.7116,1.7463,2.0489,2.3875,2.3145,2.4791,2.352,2.2388,2.1711,1.941,1.9505,1.8617,NaN,
"IPC1","Energy","MtCO2eq","NOR","NORWAY","CH4",0.76268,0.78462,0.86804,0.97271,1.0067,0.98313,1.0202,1.0908,1.0348,1.0063,1.1165,1.2171,1.1721,1.24,1.269,1.1657,1.0905,1.2276,1.1537,1.1428,1.1911,1.1253,1.1181,1.1365,1.2364,1.1849,1.1302,NaN,
"IPC1","Energy","MtCO2eq","NRU","NAURU","CH4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2.1609e-05,NaN,NaN,0.00011378,NaN,NaN,NaN,2.9631e-05,NaN,NaN,5.4211e-05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","NZL","NEW ZEALAND","CH4",0.89986,0.80002,0.81729,0.79715,0.82357,0.83559,1.0288,0.93414,0.95714,1.0246,1.0211,1.0432,1.0132,0.89693,0.84298,0.85014,0.94575,0.83451,0.92756,0.97616,1.0801,0.92444,0.82273,0.7953,0.78548,0.80143,0.75957,NaN,
"IPC1","Energy","MtCO2eq","PER","PERU","CH4",NaN,NaN,NaN,NaN,1.1168,NaN,NaN,NaN,NaN,NaN,1.003,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1.8445,NaN,2.208,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","POL","POLAND","CH4",21.4249,19.5476,19.6719,19.7555,19.6747,19.4348,19.5341,19.1716,18.0166,17.8797,17.6182,19.8942,18.835,19.2526,19.5129,19.8122,19.9582,19.3361,19.4816,18.7067,18.775,18.2933,18.4587,18.742,18.5852,19.3319,19.6372,NaN,
"IPC1","Energy","MtCO2eq","PRK","KOREA, DEMOCRATIC PEOPLE'S REPUBLIC OF","CH4",20.748,NaN,NaN,NaN,15.666,NaN,NaN,NaN,NaN,NaN,8.61,NaN,8.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","PRT","PORTUGAL","CH4",0.52853,0.51561,0.50785,0.49918,0.47961,0.44389,0.44196,0.434,0.42982,0.42912,0.42858,0.41809,0.41569,0.40347,0.3957,0.38361,0.37078,0.36064,0.34972,0.34069,0.33258,0.33964,0.33561,0.33764,0.33401,0.33618,0.33493,NaN,
"IPC1","Energy","MtCO2eq","PRY","PARAGUAY","CH4",NaN,NaN,NaN,NaN,0.61509,NaN,NaN,NaN,NaN,NaN,0.31437,NaN,NaN,NaN,NaN,0.59388,NaN,NaN,NaN,NaN,NaN,0.54495,0.54978,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","ROU","ROMANIA","CH4",24.2331,20.1249,17.9864,17.1547,17.31,17.4542,17.4764,16.2657,14.6642,14.0806,15.0903,17.1156,16.2453,15.8009,14.7241,14.1742,13.4957,12.0463,12.0284,11.121,10.793,10.8305,10.5136,10.1167,9.9686,9.6541,9.0793,NaN,
"IPC1","Energy","MtCO2eq","RUS","RUSSIAN FEDERATION","CH4",589.3589,535.6247,477.3528,434.7033,393.4545,381.4062,374.5693,374.1959,368.9069,375.6869,391.4042,412.4496,434.6563,474.8667,508.3512,520.569,533.9834,541.4115,539.9836,524.8673,545.7118,555.7294,560.9668,560.7638,560.7883,564.2911,577.2293,NaN,
"IPC1","Energy","MtCO2eq","SAU","SAUDI ARABIA","CH4",1.8393,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,7.258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,18.2315,NaN,10.8303,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","SVK","SLOVAKIA","CH4",2.4492,2.4462,2.431,2.3506,2.3332,2.3496,2.3853,2.2966,2.357,2.36,2.1825,2.1131,1.9969,1.9603,2.0637,2.0648,1.9074,1.8374,1.9076,1.7213,1.7641,1.8201,1.4472,1.5747,1.4165,1.5273,1.5867,NaN,
"IPC1","Energy","MtCO2eq","SVN","SLOVENIA","CH4",0.49824,0.47938,0.49096,0.46328,0.44628,0.45412,0.4429,0.45946,0.45638,0.43361,0.42556,0.40622,0.43876,0.45486,0.45512,0.4438,0.44305,0.44496,0.44878,0.44288,0.44548,0.44283,0.42321,0.40705,0.332,0.34973,0.36672,NaN,
"IPC1","Energy","MtCO2eq","SWE","SWEDEN","CH4",0.49219,0.51885,0.51461,0.50853,0.50958,0.51054,0.52684,0.49789,0.4769,0.45659,0.44383,0.43958,0.43549,0.43609,0.44382,0.44635,0.42855,0.42888,0.42282,0.42726,0.42513,0.41766,0.40926,0.40105,0.37817,0.37518,0.38316,NaN,
"IPC1","Energy","MtCO2eq","TGO","TOGO","CH4",NaN,NaN,0.18034,0.18687,0.19733,0.22686,0.24572,0.24681,0.24751,0.2214,0.22525,0.23031,0.2368,0.24335,0.24908,0.25668,0.26023,0.26718,0.27653,0.30022,0.30692,0.31443,0.32239,0.33172,0.34102,0.35034,NaN,NaN,
"IPC1","Energy","MtCO2eq","TJK","TAJIKISTAN","CH4",0.924,0.903,0.8589,0.819,0.441,0.294,0.147,0.147,0.063,0.105,0.126,0.147,0.105,0.147,0.063,0.084,0.084,0.063,0.063,0.042,0.021,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","TKM","TURKMENISTAN","CH4",NaN,NaN,NaN,NaN,16.1402,NaN,NaN,NaN,NaN,NaN,21.8935,NaN,NaN,NaN,27.2359,NaN,NaN,NaN,NaN,NaN,20.0675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","TUR","TURKEY","CH4",6.3494,6.2201,6.2719,6.142,5.8172,5.8884,5.8605,6.2707,6.4366,7.1117,7.4115,6.8756,6.5549,6.4398,6.4008,6.9221,7.2198,8.8544,10.1963,10.3207,10.3729,10.4651,10.7492,9.8496,10.8216,6.0075,8.5621,NaN,
"IPC1","Energy","MtCO2eq","UKR","UKRAINE","CH4",107.4917,102.2367,97.5781,92.1214,86.1965,80.0322,79.6802,78.62,77.5332,79.8767,73.8072,72.4564,65.5488,66.6321,64.5582,62.1922,60.6478,61.0799,57.414,51.752,51.0686,51.2611,46.9256,43.346,38.7356,33.0826,37.1348,NaN,
"IPC1","Energy","MtCO2eq","URY","URUGUAY","CH4",0.01512,NaN,NaN,NaN,0.014906,NaN,NaN,NaN,0.018648,NaN,0.022092,NaN,0.015504,NaN,0.029526,NaN,0.1193,NaN,0.12075,NaN,0.12018,NaN,0.12915,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","USA","UNITED STATES OF AMERICA","CH4",307.8429,307.3746,303.6124,290.2766,290.9743,283.6775,280.8135,276.9147,270.5494,264.3994,260.8467,261.0657,253.0711,251.6021,249.8957,248.6506,250.9015,246.1303,257.6796,254.1226,253.6128,246.1434,238.8778,245.0034,246.9513,244.3371,235.8095,NaN,
"IPC1","Energy","MtCO2eq","UZB","UZBEKISTAN","CH4",44.0126,45.7933,45.525,72.1618,58.9433,60.5678,62.5396,54.7659,51.1987,55.9627,67.3202,70.1324,70.8865,72.2988,71.0226,73.0497,85.2608,85.567,87.518,72.1337,68.2746,68.3221,68.4602,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","VCT","SAINT VINCENT AND THE GRENADINES","CH4",0.0001953,NaN,NaN,NaN,0.0002352,NaN,NaN,0.0002625,NaN,NaN,0.000756,NaN,NaN,NaN,0.00084,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","VNM","VIET NAM","CH4",NaN,NaN,NaN,NaN,3.5127,NaN,NaN,NaN,NaN,NaN,6.4798,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,15.9585,NaN,NaN,19.6541,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","ZAF","SOUTH AFRICA","CH4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.2021,4.1928,4.2192,4.3573,4.4829,4.3175,4.1529,4.24,4.24,4.4973,4.4802,4.4979,5.0847,4.1356,NaN,NaN,NaN,NaN,
"IPC1","Energy","MtCO2eq","ZWE","ZIMBABWE","CH4",NaN,NaN,NaN,NaN,1.621,NaN,NaN,NaN,NaN,NaN,1.428,NaN,NaN,NaN,NaN,NaN,0.24007,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","ARG","ARGENTINA","CH4",0.028048,0.024629,0.024408,0.026199,0.028577,0.027424,0.028918,0.031828,0.030626,0.029512,0.032001,0.031093,0.032948,0.035861,0.038645,0.042599,0.044469,0.046341,0.044439,0.037531,0.04421,0.047649,0.045224,0.048149,0.04872,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","AUS","AUSTRALIA","CH4",0.068582,0.063115,0.069137,0.069966,0.078125,0.082645,0.084402,0.082643,0.086376,0.08064,0.072904,0.06806,0.067521,0.072637,0.072501,0.068707,0.074474,0.074994,0.075029,0.064804,0.077584,0.081977,0.063274,0.057521,0.054615,0.057687,0.059286,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","AUT","AUSTRIA","CH4",0.029487,0.029312,0.028647,0.029313,0.029607,0.02905,0.029272,0.029484,0.030094,0.029241,0.029298,0.028748,0.029453,0.02928,0.029362,0.030414,0.040249,0.039961,0.039539,0.038682,0.039171,0.039362,0.039245,0.041219,0.039295,0.039392,0.039098,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","AZE","AZERBAIJAN","CH4",NaN,0.00399,0.00084,0.00084,0.00042,0.00063,0.00147,0.00084,0.00063,0.00126,NaN,0.00084,0.00189,0.00126,0.00147,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","BEL","BELGIUM","CH4",0.011491,0.010594,0.00908,0.010004,0.011019,0.011822,0.011625,0.01225,0.014818,0.014467,0.013945,0.016012,0.018449,0.019402,0.02928,0.060985,0.070431,0.076443,0.061652,0.022204,0.022169,0.014097,0.019109,0.017141,0.025076,0.018517,0.02537,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","BGR","BULGARIA, THE REPUBLIC OF","CH4",0.033528,0.025675,0.023956,0.027633,0.037563,0.041132,0.040483,0.043243,0.037209,0.031146,0.031597,0.031858,0.02851,0.035517,0.030574,0.029503,0.030277,0.029328,0.016306,0.0040915,1.3644e-05,3.9715e-06,6.51e-07,4.3027e-07,6.341e-07,3.1252e-07,3.3142e-07,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","BLR","BELARUS","CH4",0.030472,0.030052,0.026951,0.022139,0.021867,0.021308,0.021894,0.029828,0.033732,0.035504,0.038998,0.041003,0.040091,0.042983,0.043355,0.050611,0.055901,0.057426,0.063426,0.057632,0.063474,0.065834,0.067797,0.057764,0.06225,0.061815,0.053017,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","BRA","BRAZIL","CH4",0.9891,0.8841,0.8316,0.903,0.9282,0.8652,0.7959,0.8022,0.756,0.84,0.9177,0.84,0.8694,1.0059,1.1655,1.1529,1.1865,1.2264,1.1865,0.8232,0.9513,NaN,0.9093,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","CAN","CANADA","CH4",0.10386,0.096786,0.088519,0.0868,0.088524,0.086113,0.088326,0.085019,0.08122,0.09041,0.093416,0.091297,0.088507,0.082987,0.09346,0.075914,0.076042,0.076409,0.069073,0.058975,0.059983,0.060843,0.062538,0.068368,0.0698,0.062675,0.064924,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","CHE","SWITZERLAND","CH4",0.0015388,0.0015373,0.0015357,0.0015343,0.0015327,0.0015313,0.00153,0.0017742,0.0014881,0.0012948,0.0014514,0.0015697,0.0015454,0.0014564,0.0020978,0.0022083,0.0019127,0.0021667,0.0024512,0.0016249,0.0022591,0.0023376,0.0023936,0.0017789,0.0017789,0.0018592,0.0022697,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","CHL","CHILE","CH4",NaN,NaN,NaN,0.0399,0.042,NaN,NaN,NaN,NaN,NaN,0.1407,NaN,NaN,NaN,NaN,NaN,0.13465,NaN,NaN,NaN,0.0462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","COL","COLOMBIA","CH4",0.0042002,NaN,NaN,NaN,0.0081904,NaN,NaN,NaN,NaN,NaN,0.01869,NaN,NaN,NaN,0.01827,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","CZE","CZECH REPUBLIC","CH4",0.042999,0.035325,0.031896,0.031926,0.036408,0.040056,0.041023,0.04098,0.044234,0.045184,0.044797,0.046772,0.045229,0.044193,0.054361,0.054293,0.053075,0.048443,0.050425,0.046075,0.049797,0.04732,0.051518,0.049932,0.056073,0.042177,0.03065,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","DEU","GERMANY","CH4",0.29523,0.28944,0.31141,0.34171,0.37299,0.37739,0.36438,0.38461,0.40256,0.43729,0.47521,0.4661,0.43673,0.48477,0.48322,0.49984,0.48636,0.48725,0.45787,0.43091,0.44638,0.44457,0.43062,0.42548,0.44198,0.4442,0.4489,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","DNK","DENMARK","CH4",0.0020429,0.0018833,0.0022755,0.0019493,0.0017937,0.0021286,0.0024131,0.0028284,0.002407,0.0025423,0.0028171,0.0025553,0.0032176,0.0036556,0.0033126,0.0030602,0.0036404,0.0027683,0.0024742,0.0024768,0.0020693,0.001943,0.0027731,0.0027814,0.0023515,0.0031141,0.0018811,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","ESP","SPAIN","CH4",0.13219,0.13324,0.14353,0.15189,0.16449,0.15346,0.15702,0.16271,0.17129,0.17397,0.16525,0.16984,0.15962,0.16507,0.15074,0.14384,0.14203,0.14939,0.12842,0.1246,0.14275,0.14318,0.1261,0.12364,0.14294,0.14991,0.15654,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","EU28","European Union (28)","CH4",1.5312,1.4679,1.4942,1.5,1.6172,1.5836,1.5315,1.5602,1.5195,1.5388,1.5879,1.5695,1.5714,1.6904,1.6638,1.7149,1.7256,1.7303,1.5624,1.381,1.4962,1.4339,1.4037,1.3743,1.4344,1.3808,1.399,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","FIN","FINLAND","CH4",0.00023874,0.00019146,0.00019446,0.00019314,0.00021257,0.00020605,0.00018314,0.00016502,0.00016047,0.00015456,0.00014954,0.00015521,0.00015081,0.0001199,0.00010963,0.00010016,0.00010977,0.00012572,0.00011668,8.9335e-05,6.7888e-05,6.752e-05,6.9889e-05,8.5003e-05,7.1584e-05,8.6889e-05,8.6026e-05,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","FRA","FRANCE","CH4",0.077024,0.084081,0.090263,0.084188,0.087672,0.090438,0.093422,0.09902,0.093063,0.095143,0.096851,0.099618,0.09462,0.10453,0.11003,0.090115,0.086195,0.080664,0.071636,0.062394,0.074918,0.053886,0.045707,0.045659,0.052118,0.048573,0.045146,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","GBR","UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND","CH4",0.23666,0.22922,0.24113,0.21623,0.24784,0.20426,0.22594,0.19496,0.15365,0.13773,0.12888,0.12504,0.12653,0.14325,0.12539,0.10833,0.10957,0.1183,0.091581,0.098989,0.10258,0.092704,0.1009,0.10662,0.10388,0.067829,0.075344,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","GRC","GREECE","CH4",0.0011617,0.0012193,0.0011523,0.0012233,0.0012349,0.0013096,0.0013299,0.0013603,0.001318,0.00053162,0.00046804,0.00026912,0.00038636,0.00035719,0.00041291,0.00048224,0.00050732,0.00053645,0.0005183,0.00041986,0.00038307,0.00040621,0.00026189,0.0002163,0.00021462,0.00019086,0.00024318,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","HRV","CROATIA","CH4",0.0080042,0.0074865,0.0065232,0.0053941,0.0056357,0.0050899,0.0045038,0.0047914,0.0042413,0.0043166,0.0030267,0.0030963,0.0028712,0.00276,0.0033025,0.0033226,0.0032366,0.0030299,0.0028719,0.0025699,0.0024436,0.0016274,0.00012325,0.00012767,0.00014107,0.00014092,0.00012873,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","HUN","HUNGARY","CH4",0.021162,0.021027,0.022492,0.02228,0.022894,0.022509,0.02267,0.023032,0.024429,0.023812,0.027933,0.027214,0.027725,0.026875,0.028386,0.042063,0.041082,0.045798,0.042904,0.039796,0.042434,0.041965,0.035503,0.036497,0.038087,0.042414,0.036863,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","IDN","INDONESIA","CH4",0.00322,0.00301,0.00224,0.00322,0.00357,0.12482,0.24607,0.36733,0.48858,0.60983,0.07098,0.07203,0.06594,0.06993,0.06909,0.07308,0.0651,0.06699,0.07308,0.063,0.0609,0.05502,0.05691,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","IND","INDIA","CH4",NaN,NaN,NaN,NaN,0.042,NaN,NaN,NaN,NaN,NaN,0.11319,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.48258,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","ISL","ICELAND","CH4",0.0013586,0.0010984,0.0011858,0.0014522,0.0014252,0.001538,0.0015618,0.0015402,0.0013471,0.0015606,0.0023179,0.0024057,0.0025332,0.0025364,0.002527,0.0023608,0.0023173,0.002444,0.0020602,0.0020914,0.0021783,0.0022407,0.0025192,0.0025479,0.0022916,0.0025059,0.0027431,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","ISR","ISRAEL","CH4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.0042,NaN,NaN,0.0043133,0.0033899,0.0036912,0.0027531,0.0042504,0.0044882,0.0046911,0.0041913,0.0050247,0.0048061,0.0039905,0.0044445,0.0044821,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","ITA","ITALY","CH4",0.10835,0.1039,0.1015,0.10225,0.10638,0.11255,0.061161,0.06605,0.063272,0.062244,0.061381,0.057574,0.055006,0.056256,0.059288,0.062407,0.064046,0.062962,0.059283,0.036318,0.050226,0.055601,0.053102,0.042711,0.040348,0.035677,0.040023,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","JPN","JAPAN","CH4",0.050848,0.048936,0.046109,0.043806,0.04684,0.049083,0.046648,0.046214,0.044195,0.043664,0.045519,0.043504,0.044414,0.042154,0.045087,0.045185,0.045851,0.04275,0.041685,0.043057,0.045298,0.045084,0.038757,0.038941,0.036041,0.040718,0.036329,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","KAZ","KAZAKHSTAN","CH4",0.027187,0.024181,0.020564,0.015859,0.0099874,0.010218,0.0070361,0.0085346,0.0081556,0.0099884,0.010338,0.010727,0.010415,0.010964,0.01083,0.010209,0.0098372,0.010422,0.0082322,0.0088996,0.0078177,0.0086589,0.0075224,0.006791,0.0082039,0.0080485,0.0089305,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","KOR","KOREA, REPUBLIC OF","CH4",0.11151,0.1554,0.22071,0.24612,0.26313,0.27027,0.30639,0.37422,0.3906,0.41517,0.43386,0.4158,0.45234,0.44982,0.46158,0.47082,0.49014,0.51408,0.49833,0.50295,0.51534,0.51702,0.54243,0.53697,0.56343,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","LTU","LITHUANIA","CH4",0.004405,0.0048107,0.0027483,0.0002415,0.0015456,0.0018823,0.00087848,0.001135,0.00052468,NaN,0.00038915,0.0015646,0.0014256,0.0019844,0.0020528,0.0018932,0.0023072,0.0023581,0.0026627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","LVA","LATVIA","CH4",5.775e-05,3.9217e-05,2.5813e-05,3.1541e-05,3.4855e-05,2.9329e-05,3.0783e-05,4.8776e-05,4.9438e-05,5.0793e-05,5.2531e-05,5.2739e-05,5.3255e-05,5.7471e-05,5.8482e-05,5.8206e-05,5.8227e-05,5.8606e-05,5.5699e-05,4.6248e-05,5.6207e-05,1.7601e-05,8.7825e-05,2.0285e-05,9.7136e-09,1.31e-06,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","MCO","MONACO","CH4",2.9218e-07,3.3388e-07,3.8259e-07,3.5547e-07,3.7952e-07,3.674e-07,3.647e-07,3.4343e-07,3.3605e-07,3.4533e-07,3.2434e-07,3.1507e-07,3.2069e-07,3.0153e-07,2.8817e-07,2.68e-07,2.7197e-07,2.7055e-07,2.5034e-07,2.117e-07,1.7251e-07,1.816e-07,1.9557e-07,1.9513e-07,1.848e-07,1.7438e-07,1.7267e-07,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","MEX","MEXICO","CH4",0.08152,0.07275,0.07544,0.06513,0.06993,0.0755,0.07693,0.07533,0.07539,0.07218,0.0733,0.06291,0.0612,0.06337,0.06732,0.06505,0.06665,0.06563,0.06509,0.06444,0.06441,0.07665,0.06931,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","MKD","MACEDONIA, THE FORMER YUGOSLAV REPUBLIC OF","CH4",0.00189,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00126,NaN,NaN,NaN,NaN,0.00231,NaN,NaN,NaN,0.00168,0.00189,0.00189,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","MNE","MONTENEGRO","CH4",4.41e-05,4.41e-05,4.41e-05,4.41e-05,4.41e-05,4.41e-05,4.41e-05,2.73e-05,2.94e-05,1.89e-05,1.68e-05,2.31e-05,1.68e-05,1.26e-05,3.15e-05,2.1e-05,3.36e-05,3.57e-05,4.2e-05,2.1e-05,1.05e-05,1.26e-05,1.26e-05,4.3596e-05,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","MYS","MALAYSIA","CH4",NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.08673,0.08375,0.11214,0.06747,0.07646,0.0978,0.09807,0.09637,0.09849,0.11179,0.11882,0.10752,NaN,NaN,NaN,NaN,NaN,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","NLD","NETHERLANDS, THE KINGDOM OF THE","CH4",0.36142,0.36154,0.36109,0.36001,0.36084,0.36149,0.36048,0.36042,0.35504,0.36648,0.37214,0.37131,0.40604,0.42344,0.38199,0.42239,0.41154,0.42504,0.39264,0.36683,0.40178,0.38086,0.39593,0.37565,0.38316,0.37463,0.40015,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","NOR","NORWAY","CH4",0.01002,0.0085442,0.0088321,0.008931,0.009647,0.010146,0.009927,0.01493,0.019134,0.018333,0.017726,0.019956,0.020613,0.018398,0.016869,0.017405,0.016531,0.013717,0.01677,0.015536,0.016897,0.017781,0.017361,0.016174,0.015945,0.016668,0.015477,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","NZL","NEW ZEALAND","CH4",0.023184,0.039606,0.033569,0.037674,0.047237,0.066465,0.089193,0.092007,0.086622,0.099625,0.11644,0.10299,0.11019,0.046741,0.052541,0.016577,0.019523,0.020995,0.027546,0.03972,0.04003,0.040235,0.053495,0.068585,0.10624,0.089629,0.10523,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","POL","POLAND","CH4",0.052752,0.040498,0.039077,0.037288,0.036418,0.041694,0.04296,0.045367,0.042299,0.037993,0.043803,0.040155,0.044882,0.043978,0.046817,0.039618,0.058727,0.061219,0.054132,0.050661,0.052416,0.05782,0.050543,0.053469,0.052892,0.055041,0.042791,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","PRT","PORTUGAL","CH4",0.02687,0.021027,0.024877,0.024291,0.025288,0.025078,0.022229,0.029576,0.02892,0.029215,0.030992,0.025101,0.026184,0.028972,0.035327,0.035259,0.032673,0.038399,0.032861,0.026158,0.032353,0.033603,0.026202,0.031412,0.035502,0.036761,0.036893,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","ROU","ROMANIA","CH4",0.059781,0.038814,0.02871,0.027824,0.040793,0.041625,0.03795,0.04415,0.035827,0.032594,0.043916,0.040877,0.048816,0.05832,0.07374,0.070957,0.074331,0.042524,0.041991,0.015085,0.02198,0.016508,0.017081,0.012905,0.011401,0.013188,0.010213,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","RUS","RUSSIAN FEDERATION","CH4",0.37823,0.35555,0.32862,0.3034,0.27707,0.2725,0.22141,0.24914,0.22485,0.28308,0.33008,0.35085,0.36287,0.40489,0.4136,0.4121,0.43511,0.44901,0.45797,0.38468,0.43528,0.45338,0.45385,0.48473,0.46931,0.48668,0.49279,NaN,
"IPC2","IndustrialProcessesAndProductUse","MtCO2eq","SAU","SAUDI ARABIA","CH4",0.20137,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.23478,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.7497,NaN,0.76734,NaN,NaN,NaN,NaN,NaN,
